"idANOMALIA";"CLASSIFICACAO_ANOMALIA_idCLASSIFICACAO_ANOMALIA";"CONTRATO_idCONTRATO";"DESCRICAO";"DATA_OCORRENCIA"
477;1;1;"Descricao da anomalia registrada";"2017-07-23"
478;1;3;"Descricao da anomalia registrada";"2017-11-29"
479;1;6;"Descricao da anomalia registrada";"2015-08-09"
480;3;4;"Descricao da anomalia registrada";"2016-11-09"
481;3;2;"Descricao da anomalia registrada";"2015-12-21"
482;3;2;"Descricao da anomalia registrada";"2015-12-16"
483;1;4;"Descricao da anomalia registrada";"2016-10-29"
484;3;3;"Descricao da anomalia registrada";"2019-12-17"
485;5;1;"Descricao da anomalia registrada";"2018-06-26"
486;1;6;"Descricao da anomalia registrada";"2020-05-09"
487;1;3;"Descricao da anomalia registrada";"2020-05-21"
488;3;5;"Descricao da anomalia registrada";"2017-02-08"
489;1;4;"Descricao da anomalia registrada";"2017-03-11"
490;3;1;"Descricao da anomalia registrada";"2020-10-20"
491;1;3;"Descricao da anomalia registrada";"2016-02-07"
492;3;4;"Descricao da anomalia registrada";"2020-09-14"
493;4;4;"Descricao da anomalia registrada";"2015-08-21"
494;1;3;"Descricao da anomalia registrada";"2020-08-17"
495;3;4;"Descricao da anomalia registrada";"2016-03-07"
496;1;2;"Descricao da anomalia registrada";"2018-12-09"
497;3;4;"Descricao da anomalia registrada";"2017-01-27"
498;3;4;"Descricao da anomalia registrada";"2018-05-12"
499;3;5;"Descricao da anomalia registrada";"2015-08-23"
500;3;1;"Descricao da anomalia registrada";"2020-04-15"
501;3;4;"Descricao da anomalia registrada";"2018-03-30"
502;4;6;"Descricao da anomalia registrada";"2020-02-12"
503;1;6;"Descricao da anomalia registrada";"2019-12-15"
504;3;5;"Descricao da anomalia registrada";"2020-10-16"
505;1;4;"Descricao da anomalia registrada";"2017-07-25"
506;1;5;"Descricao da anomalia registrada";"2018-08-31"
507;1;6;"Descricao da anomalia registrada";"2015-07-01"
508;1;5;"Descricao da anomalia registrada";"2020-02-23"
509;3;6;"Descricao da anomalia registrada";"2015-07-23"
510;3;1;"Descricao da anomalia registrada";"2020-11-06"
511;4;2;"Descricao da anomalia registrada";"2020-08-04"
512;3;1;"Descricao da anomalia registrada";"2019-04-09"
513;1;2;"Descricao da anomalia registrada";"2015-10-08"
514;1;4;"Descricao da anomalia registrada";"2016-07-07"
515;1;2;"Descricao da anomalia registrada";"2019-06-20"
516;3;2;"Descricao da anomalia registrada";"2020-07-09"
517;1;5;"Descricao da anomalia registrada";"2019-02-06"
518;3;6;"Descricao da anomalia registrada";"2016-01-11"
519;1;1;"Descricao da anomalia registrada";"2016-09-11"
520;3;2;"Descricao da anomalia registrada";"2020-06-27"
521;1;1;"Descricao da anomalia registrada";"2015-10-17"
522;1;3;"Descricao da anomalia registrada";"2019-11-23"
523;3;1;"Descricao da anomalia registrada";"2019-11-26"
524;1;5;"Descricao da anomalia registrada";"2020-09-13"
525;1;4;"Descricao da anomalia registrada";"2016-11-15"
526;3;5;"Descricao da anomalia registrada";"2020-12-16"
527;3;2;"Descricao da anomalia registrada";"2018-01-02"
528;1;3;"Descricao da anomalia registrada";"2015-10-06"
529;3;6;"Descricao da anomalia registrada";"2019-11-13"
530;1;1;"Descricao da anomalia registrada";"2019-10-14"
531;1;3;"Descricao da anomalia registrada";"2018-03-17"
532;3;6;"Descricao da anomalia registrada";"2020-11-19"
533;3;5;"Descricao da anomalia registrada";"2017-09-07"
534;1;6;"Descricao da anomalia registrada";"2018-04-08"
535;1;2;"Descricao da anomalia registrada";"2015-12-13"
536;3;5;"Descricao da anomalia registrada";"2019-07-04"
537;1;6;"Descricao da anomalia registrada";"2021-02-24"
538;1;1;"Descricao da anomalia registrada";"2017-12-18"
539;1;4;"Descricao da anomalia registrada";"2021-03-26"
540;3;1;"Descricao da anomalia registrada";"2017-12-22"
541;1;4;"Descricao da anomalia registrada";"2020-10-20"
542;1;5;"Descricao da anomalia registrada";"2015-08-30"
543;3;5;"Descricao da anomalia registrada";"2019-02-12"
544;1;5;"Descricao da anomalia registrada";"2015-10-25"
545;3;5;"Descricao da anomalia registrada";"2021-05-29"
546;1;2;"Descricao da anomalia registrada";"2018-04-26"
547;1;2;"Descricao da anomalia registrada";"2016-01-04"
548;1;6;"Descricao da anomalia registrada";"2021-07-21"
549;4;4;"Descricao da anomalia registrada";"2016-02-05"
550;1;6;"Descricao da anomalia registrada";"2019-12-13"
551;1;3;"Descricao da anomalia registrada";"2019-12-08"
552;1;5;"Descricao da anomalia registrada";"2017-05-19"
553;3;4;"Descricao da anomalia registrada";"2018-08-01"
554;1;2;"Descricao da anomalia registrada";"2016-10-13"
555;1;1;"Descricao da anomalia registrada";"2020-05-27"
556;1;1;"Descricao da anomalia registrada";"2018-12-07"
557;3;3;"Descricao da anomalia registrada";"2020-11-19"
558;1;6;"Descricao da anomalia registrada";"2020-04-25"
559;3;6;"Descricao da anomalia registrada";"2020-03-21"
560;4;3;"Descricao da anomalia registrada";"2016-09-17"
561;1;5;"Descricao da anomalia registrada";"2020-03-06"
562;3;2;"Descricao da anomalia registrada";"2020-09-09"
563;3;2;"Descricao da anomalia registrada";"2021-06-22"
564;4;2;"Descricao da anomalia registrada";"2016-12-10"
565;3;6;"Descricao da anomalia registrada";"2019-07-05"
566;1;4;"Descricao da anomalia registrada";"2019-04-24"
567;1;6;"Descricao da anomalia registrada";"2020-07-01"
568;1;6;"Descricao da anomalia registrada";"2018-05-11"
569;3;5;"Descricao da anomalia registrada";"2021-02-26"
570;1;1;"Descricao da anomalia registrada";"2015-10-09"
571;4;2;"Descricao da anomalia registrada";"2015-12-30"
572;3;1;"Descricao da anomalia registrada";"2018-10-10"
573;1;2;"Descricao da anomalia registrada";"2019-12-15"
574;1;5;"Descricao da anomalia registrada";"2018-05-19"
575;1;2;"Descricao da anomalia registrada";"2016-03-10"
576;3;1;"Descricao da anomalia registrada";"2015-12-03"
577;1;2;"Descricao da anomalia registrada";"2016-08-04"
578;1;6;"Descricao da anomalia registrada";"2019-03-31"
579;1;3;"Descricao da anomalia registrada";"2017-01-16"
580;3;6;"Descricao da anomalia registrada";"2019-12-05"
581;4;1;"Descricao da anomalia registrada";"2015-12-23"
582;1;6;"Descricao da anomalia registrada";"2018-10-27"
583;1;5;"Descricao da anomalia registrada";"2019-02-02"
584;1;3;"Descricao da anomalia registrada";"2021-04-23"
585;3;5;"Descricao da anomalia registrada";"2020-01-11"
586;3;5;"Descricao da anomalia registrada";"2017-09-08"
587;1;1;"Descricao da anomalia registrada";"2021-01-03"
588;1;6;"Descricao da anomalia registrada";"2016-12-24"
589;3;1;"Descricao da anomalia registrada";"2019-08-03"
590;1;6;"Descricao da anomalia registrada";"2021-03-12"
591;1;2;"Descricao da anomalia registrada";"2018-01-25"
592;1;6;"Descricao da anomalia registrada";"2018-02-17"
593;1;3;"Descricao da anomalia registrada";"2016-09-20"
594;1;6;"Descricao da anomalia registrada";"2017-11-12"
595;1;2;"Descricao da anomalia registrada";"2018-12-18"
596;1;2;"Descricao da anomalia registrada";"2019-10-15"
597;1;1;"Descricao da anomalia registrada";"2020-05-02"
598;1;1;"Descricao da anomalia registrada";"2017-12-25"
599;1;3;"Descricao da anomalia registrada";"2017-09-20"
600;1;3;"Descricao da anomalia registrada";"2019-09-17"
601;3;3;"Descricao da anomalia registrada";"2020-01-04"
602;1;5;"Descricao da anomalia registrada";"2020-07-06"
603;3;3;"Descricao da anomalia registrada";"2017-07-22"
604;1;1;"Descricao da anomalia registrada";"2020-10-20"
605;1;3;"Descricao da anomalia registrada";"2020-02-06"
606;3;2;"Descricao da anomalia registrada";"2016-09-23"
607;3;1;"Descricao da anomalia registrada";"2021-06-03"
608;1;6;"Descricao da anomalia registrada";"2020-04-27"
609;3;2;"Descricao da anomalia registrada";"2016-10-03"
610;1;3;"Descricao da anomalia registrada";"2016-07-25"
611;3;4;"Descricao da anomalia registrada";"2017-04-10"
612;1;3;"Descricao da anomalia registrada";"2016-07-29"
613;1;2;"Descricao da anomalia registrada";"2021-06-14"
614;5;4;"Descricao da anomalia registrada";"2018-08-21"
615;3;1;"Descricao da anomalia registrada";"2020-04-28"
616;1;5;"Descricao da anomalia registrada";"2020-10-19"
617;1;6;"Descricao da anomalia registrada";"2018-06-24"
618;3;1;"Descricao da anomalia registrada";"2017-09-27"
619;3;6;"Descricao da anomalia registrada";"2017-03-25"
620;4;1;"Descricao da anomalia registrada";"2019-11-30"
621;3;1;"Descricao da anomalia registrada";"2018-03-16"
622;3;5;"Descricao da anomalia registrada";"2018-02-04"
623;3;5;"Descricao da anomalia registrada";"2020-12-11"
624;1;2;"Descricao da anomalia registrada";"2019-06-30"
625;3;2;"Descricao da anomalia registrada";"2017-03-05"
626;3;6;"Descricao da anomalia registrada";"2017-07-26"
627;1;5;"Descricao da anomalia registrada";"2015-07-18"
628;3;2;"Descricao da anomalia registrada";"2016-02-29"
629;1;3;"Descricao da anomalia registrada";"2020-02-16"
630;1;4;"Descricao da anomalia registrada";"2018-04-17"
631;1;1;"Descricao da anomalia registrada";"2020-06-21"
632;4;6;"Descricao da anomalia registrada";"2017-01-11"
633;3;6;"Descricao da anomalia registrada";"2021-07-23"
634;1;4;"Descricao da anomalia registrada";"2018-04-16"
635;3;2;"Descricao da anomalia registrada";"2020-09-27"
636;1;5;"Descricao da anomalia registrada";"2016-05-11"
637;1;2;"Descricao da anomalia registrada";"2017-05-17"
638;3;6;"Descricao da anomalia registrada";"2016-05-28"
639;1;3;"Descricao da anomalia registrada";"2018-11-22"
640;4;3;"Descricao da anomalia registrada";"2019-12-01"
641;1;5;"Descricao da anomalia registrada";"2018-04-22"
642;1;2;"Descricao da anomalia registrada";"2020-11-27"
643;3;2;"Descricao da anomalia registrada";"2018-08-26"
644;3;1;"Descricao da anomalia registrada";"2018-03-08"
645;1;1;"Descricao da anomalia registrada";"2019-03-20"
646;3;6;"Descricao da anomalia registrada";"2017-06-07"
647;3;2;"Descricao da anomalia registrada";"2021-02-24"
648;5;4;"Descricao da anomalia registrada";"2017-04-25"
649;1;1;"Descricao da anomalia registrada";"2020-12-26"
650;3;1;"Descricao da anomalia registrada";"2018-02-11"
651;3;6;"Descricao da anomalia registrada";"2016-07-10"
652;3;2;"Descricao da anomalia registrada";"2016-02-17"
653;1;2;"Descricao da anomalia registrada";"2020-10-03"
654;1;1;"Descricao da anomalia registrada";"2017-12-15"
655;1;6;"Descricao da anomalia registrada";"2019-05-03"
656;1;5;"Descricao da anomalia registrada";"2018-09-13"
657;1;1;"Descricao da anomalia registrada";"2020-10-22"
658;1;6;"Descricao da anomalia registrada";"2015-10-16"
659;3;6;"Descricao da anomalia registrada";"2015-09-03"
660;3;4;"Descricao da anomalia registrada";"2019-12-17"
661;1;1;"Descricao da anomalia registrada";"2019-02-21"
662;5;4;"Descricao da anomalia registrada";"2021-02-21"
663;4;1;"Descricao da anomalia registrada";"2017-10-15"
664;5;1;"Descricao da anomalia registrada";"2017-10-02"
665;1;6;"Descricao da anomalia registrada";"2017-04-08"
666;1;2;"Descricao da anomalia registrada";"2019-06-12"
667;3;2;"Descricao da anomalia registrada";"2020-08-29"
668;1;6;"Descricao da anomalia registrada";"2018-08-14"
669;1;2;"Descricao da anomalia registrada";"2016-09-03"
670;3;5;"Descricao da anomalia registrada";"2016-06-11"
671;3;4;"Descricao da anomalia registrada";"2017-12-27"
672;1;1;"Descricao da anomalia registrada";"2016-09-29"
673;1;3;"Descricao da anomalia registrada";"2016-08-23"
674;1;4;"Descricao da anomalia registrada";"2017-01-10"
675;5;2;"Descricao da anomalia registrada";"2020-09-26"
676;3;5;"Descricao da anomalia registrada";"2019-10-04"
677;1;3;"Descricao da anomalia registrada";"2018-02-25"
678;1;6;"Descricao da anomalia registrada";"2018-01-12"
679;4;3;"Descricao da anomalia registrada";"2015-12-14"
680;1;4;"Descricao da anomalia registrada";"2016-02-29"
681;1;3;"Descricao da anomalia registrada";"2017-08-11"
682;1;5;"Descricao da anomalia registrada";"2018-04-10"
683;4;3;"Descricao da anomalia registrada";"2019-03-01"
684;1;3;"Descricao da anomalia registrada";"2019-03-06"
685;4;4;"Descricao da anomalia registrada";"2020-11-22"
686;3;1;"Descricao da anomalia registrada";"2016-09-06"
687;1;6;"Descricao da anomalia registrada";"2017-03-06"
688;1;1;"Descricao da anomalia registrada";"2021-05-09"
689;1;1;"Descricao da anomalia registrada";"2015-12-26"
690;1;3;"Descricao da anomalia registrada";"2015-09-21"
691;1;6;"Descricao da anomalia registrada";"2020-12-13"
692;1;2;"Descricao da anomalia registrada";"2019-02-22"
693;1;2;"Descricao da anomalia registrada";"2019-04-16"
694;3;6;"Descricao da anomalia registrada";"2016-07-04"
695;1;6;"Descricao da anomalia registrada";"2016-04-19"
696;1;4;"Descricao da anomalia registrada";"2016-07-21"
697;1;4;"Descricao da anomalia registrada";"2021-02-09"
698;3;6;"Descricao da anomalia registrada";"2015-07-25"
699;3;5;"Descricao da anomalia registrada";"2021-02-10"
700;1;5;"Descricao da anomalia registrada";"2016-11-20"
701;1;1;"Descricao da anomalia registrada";"2018-04-16"
702;1;5;"Descricao da anomalia registrada";"2020-03-14"
703;3;2;"Descricao da anomalia registrada";"2016-06-06"
704;3;2;"Descricao da anomalia registrada";"2015-10-02"
705;1;6;"Descricao da anomalia registrada";"2015-07-01"
706;3;6;"Descricao da anomalia registrada";"2017-06-01"
707;1;5;"Descricao da anomalia registrada";"2021-02-27"
708;1;5;"Descricao da anomalia registrada";"2017-08-11"
709;3;1;"Descricao da anomalia registrada";"2015-10-14"
710;1;6;"Descricao da anomalia registrada";"2018-06-01"
711;3;2;"Descricao da anomalia registrada";"2015-09-15"
712;1;5;"Descricao da anomalia registrada";"2021-03-21"
713;1;5;"Descricao da anomalia registrada";"2020-07-22"
714;1;6;"Descricao da anomalia registrada";"2020-07-17"
715;3;3;"Descricao da anomalia registrada";"2015-07-08"
716;1;2;"Descricao da anomalia registrada";"2015-12-19"
717;1;2;"Descricao da anomalia registrada";"2016-04-26"
718;1;4;"Descricao da anomalia registrada";"2016-05-30"
719;5;5;"Descricao da anomalia registrada";"2020-10-07"
720;1;5;"Descricao da anomalia registrada";"2016-06-17"
721;5;3;"Descricao da anomalia registrada";"2015-09-30"
722;1;2;"Descricao da anomalia registrada";"2016-12-03"
723;3;3;"Descricao da anomalia registrada";"2017-06-12"
724;1;6;"Descricao da anomalia registrada";"2015-09-07"
725;3;5;"Descricao da anomalia registrada";"2016-02-03"
726;3;2;"Descricao da anomalia registrada";"2016-07-04"
727;1;5;"Descricao da anomalia registrada";"2020-04-08"
728;1;4;"Descricao da anomalia registrada";"2019-10-23"
729;1;1;"Descricao da anomalia registrada";"2019-03-08"
730;1;2;"Descricao da anomalia registrada";"2015-10-24"
731;1;2;"Descricao da anomalia registrada";"2018-05-08"
732;3;3;"Descricao da anomalia registrada";"2020-03-22"
733;1;3;"Descricao da anomalia registrada";"2017-12-13"
734;1;6;"Descricao da anomalia registrada";"2016-09-01"
735;1;4;"Descricao da anomalia registrada";"2020-01-23"
736;1;5;"Descricao da anomalia registrada";"2020-05-27"
737;3;4;"Descricao da anomalia registrada";"2016-03-08"
738;1;6;"Descricao da anomalia registrada";"2018-06-28"
739;1;6;"Descricao da anomalia registrada";"2019-07-08"
740;1;4;"Descricao da anomalia registrada";"2017-09-02"
741;1;6;"Descricao da anomalia registrada";"2019-12-06"
742;1;5;"Descricao da anomalia registrada";"2020-12-02"
743;1;4;"Descricao da anomalia registrada";"2015-09-06"
744;1;1;"Descricao da anomalia registrada";"2020-10-24"
745;3;3;"Descricao da anomalia registrada";"2020-12-15"
746;1;4;"Descricao da anomalia registrada";"2018-10-30"
747;1;4;"Descricao da anomalia registrada";"2020-03-22"
748;1;3;"Descricao da anomalia registrada";"2016-10-26"
749;4;6;"Descricao da anomalia registrada";"2016-03-26"
750;3;4;"Descricao da anomalia registrada";"2021-01-21"
751;5;4;"Descricao da anomalia registrada";"2018-07-17"
752;1;6;"Descricao da anomalia registrada";"2019-05-28"
753;4;2;"Descricao da anomalia registrada";"2021-07-17"
754;3;5;"Descricao da anomalia registrada";"2019-11-04"
755;1;2;"Descricao da anomalia registrada";"2016-10-26"
756;1;3;"Descricao da anomalia registrada";"2018-12-01"
757;1;3;"Descricao da anomalia registrada";"2017-04-08"
758;1;4;"Descricao da anomalia registrada";"2017-11-05"
759;1;4;"Descricao da anomalia registrada";"2018-10-15"
760;3;3;"Descricao da anomalia registrada";"2021-01-19"
761;3;5;"Descricao da anomalia registrada";"2016-03-23"
762;1;2;"Descricao da anomalia registrada";"2017-06-05"
763;1;6;"Descricao da anomalia registrada";"2020-03-24"
764;3;5;"Descricao da anomalia registrada";"2020-04-13"
765;3;1;"Descricao da anomalia registrada";"2016-05-15"
766;3;1;"Descricao da anomalia registrada";"2020-08-21"
767;1;4;"Descricao da anomalia registrada";"2016-09-04"
768;1;5;"Descricao da anomalia registrada";"2016-07-18"
769;1;5;"Descricao da anomalia registrada";"2016-06-29"
770;3;4;"Descricao da anomalia registrada";"2016-05-24"
771;1;5;"Descricao da anomalia registrada";"2016-08-04"
772;1;5;"Descricao da anomalia registrada";"2019-04-28"
773;1;3;"Descricao da anomalia registrada";"2021-07-16"
774;1;2;"Descricao da anomalia registrada";"2019-12-20"
775;1;4;"Descricao da anomalia registrada";"2018-04-10"
776;1;6;"Descricao da anomalia registrada";"2020-06-29"
